wallet_id,total_deposited,total_borrowed,total_repaid,liquidation_count,activity_span_days,net_flow,repay_ratio,credit_score
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,1573.8448158972767,0.0,0.0,0.0,2513.0240046296294,1573.8448158972767,0.0,452
0x06b51c6882b27cb05e712185531c1f74996dd988,0.0,0.0,0.0,0.0,0.0048958333333333,0.0,0.0,400
0x0795732aacc448030ef374374eaae57d2965c16c,0.0,0.0,0.0,0.0,0.0227777777777777,0.0,0.0,400
0x0aaa79f1a86bc8136cd0d1ca0d51964f4e3766f9,0.0,0.0,0.0,0.0,1879.4619791666669,0.0,0.0,436
0x0fe383e5abc200055a7f391f94a5f5d1f844b9ae,0.0,0.0,0.0,0.0,63.88224537037037,0.0,0.0,406
0x104ae61d8d487ad689969a17807ddc338b445416,0.0,0.0,0.0,0.0,698.1034953703704,0.0,0.0,436
0x111c7208a7e2af345d36b6d4aace8740d61a3078,0.0,0.0,0.0,0.0,0.0326388888888888,0.0,0.0,400
0x124853fecb522c57d9bd5c21231058696ca6d596,0.0,0.0,0.0,0.0,0.0230555555555555,0.0,0.0,400
0x13b1c8b0e696aff8b4fee742119b549b605f3cbc,0.0,0.0,0.0,0.0,0.0040046296296296,0.0,0.0,400
0x1656f1886c5ab634ac19568cd571bc72f385fdf7,0.0,0.0,0.0,0.0,117.01118055555555,0.0,0.0,411
0x1724e16cb8d0e2aa4d08035bc6b5c56b680a3b22,0.0,0.0,0.0,0.0,21.69521990740741,0.0,0.0,402
0x19df3e87f73c4aaf4809295561465b993e102668,0.0,0.0,0.0,0.0,2125.340150462963,0.0,0.0,436
0x1ab2ccad4fc97c9968ea87d4435326715be32872,0.0,0.0,0.0,0.0,0.01,0.0,0.0,400
0x1c1b30ca93ef57452d53885d97a74f61daf2bf4f,0.0,0.0,0.0,0.0,264.2511111111112,0.0,0.0,426
0x1e43dacdcf863676a6bec8f7d6896d6252fac669,0.0,0.0,0.0,0.0,0.0383796296296296,0.0,0.0,400
0x22d7510588d90ed5a87e0f838391aaafa707c34b,0.0,0.0,0.0,0.0,56.50681712962963,0.0,0.0,405
0x24b3460622d835c56d9a4fe352966b9bdc6c20af,0.0,0.0,0.0,0.0,161.94472222222225,0.0,0.0,416
0x26750f1f4277221bdb5f6991473c6ece8c821f9d,0.0,0.0,0.0,0.0,480.93677083333336,0.0,0.0,436
0x27f72a000d8e9f324583f3a3491ea66998275b28,0.0,0.0,0.0,0.0,8.097291666666667,0.0,0.0,400
0x2844658bf341db96aa247259824f42025e3bcec2,0.0,0.0,0.0,0.0,0.6747337962962963,0.0,0.0,400
0x2a2fde3e1beb508fcf7c137a1d5965f13a17825e,0.0,0.0,0.0,0.0,0.0238425925925925,0.0,0.0,400
0x330513970efd9e8dd606275fb4c50378989b3204,0.0,0.0,0.0,0.0,1845.7190972222224,0.0,0.0,436
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0.0,0.0,0.0,0.0,628.681875,0.0,0.0,436
0x3867d222ba91236ad4d12c31056626f9e798629c,0.0,0.0,0.0,0.0,0.0120023148148148,0.0,0.0,400
0x3a44be4581137019f83021eeee72b7dc57756069,0.0,0.0,0.0,0.0,0.0032523148148148,0.0,0.0,400
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0.0,0.0,0.0,0.0,0.4510763888888889,0.0,0.0,400
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0.0,0.0,0.0,0.0,1956.778865740741,0.0,0.0,436
0x4814be124d7fe3b240eb46061f7ddfab468fe122,0.4871983694319633,0.3410496860900459,0.0,0.0,152.8228125,0.1461486833419174,0.0,215
0x4839e666e2baf12a51bf004392b35972eeddeabf,0.0,0.0,0.0,0.0,49.84381944444444,0.0,0.0,404
0x4c4d05fe859279c91b074429b5fc451182cec745,0.0,0.0,0.0,0.0,226.73553240740745,0.0,0.0,422
0x4d997c89bc659a3e8452038a8101161e7e7e53a7,5.2560341498,0.0,0.0,0.0,1270.6581828703704,5.2560341498,0.0,436
0x4db0a72edb5ea6c55df929f76e7d5bb14e389860,0.0,0.0,0.0,0.0,7.76,0.0,0.0,400
0x4e61251336c32e4fe6bfd5fab014846599321389,0.0,0.0,0.0,0.0,162.80391203703704,0.0,0.0,416
0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,0.0,0.0,0.0,0.0,187.46631944444445,0.0,0.0,418
0x507b6c0d950702f066a9a1bd5e85206f87b065ba,0.0,0.0,0.0,0.0,1055.106238425926,0.0,0.0,436
0x54e19653be9d4143b08994906be0e27555e8834d,0.0,0.0,0.0,0.0,0.0322685185185185,0.0,0.0,400
0x56ba823641bfc317afc8459bf27feed6eb9ff59f,0.0,0.0,0.0,0.0,39.35228009259259,0.0,0.0,403
0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,0.0,0.0,0.0,0.0,128.0289236111111,0.0,0.0,412
0x578cea5f899b0dfbf05c7fbcfda1a644b2a47787,0.0,0.0,0.0,0.0,1165.4226041666666,0.0,0.0,436
0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,0.0,0.0,0.0,0.0,150.07059027777777,0.0,0.0,415
0x58d68d4bcf9725e40353379cec92b90332561683,0.0,0.0,0.0,0.0,1510.1878125,0.0,0.0,436
0x5e324b4a564512ea7c93088dba2f8c1bf046a3eb,0.0,0.0,0.0,0.0,0.0038888888888888,0.0,0.0,400
0x612a3500559be7be7703de6dc397afb541a16f7f,0.0,0.0,0.0,0.0,775.9912384259259,0.0,0.0,436
0x623af911f493747c216ad389c7805a37019c662d,0.0,0.0,0.0,0.0,2344.639849537037,0.0,0.0,436
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,0.3,0.0,0.0,0.0,1327.918773148148,0.3,0.0,436
0x6d69ca3711e504658977367e13c300ab198379f1,0.0,0.0,0.0,0.0,19.59561342592593,0.0,0.0,401
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0.0,0.0,0.0,0.0,5.907881944444444,0.0,0.0,400
0x70c1864282599a762c674dd9d567b37e13bce755,0.0,0.0,0.0,0.0,39.012430555555554,0.0,0.0,403
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,0.0,0.2505360906283069,0.0,0.0,1221.1720949074074,-0.2505360906283069,0.0,236
0x7399dbeebe2f88bc6ac4e3fd7ddb836a4bce322f,0.0,0.0,0.0,0.0,0.0067013888888888,0.0,0.0,400
0x767055590c73b7d2aaa6219da13807c493f91a20,0.0,0.0,0.0,0.0,0.0019675925925925,0.0,0.0,400
0x7851bdfb64bbecfb40c030d722a1f147dff5db6a,0.0,0.0,0.0,0.0,94.37864583333334,0.0,0.0,409
0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,0.0,0.0,0.0,0.0,107.01557870370372,0.0,0.0,410
0x7b57dbe2f2e4912a29754ff3e412ed9507fd8957,0.0,0.0,0.0,0.0,1.593888888888889,0.0,0.0,400
0x7be3dfb5b6fcbae542ea85e76cc19916a20f6c1e,0.0,0.0,0.0,0.0,0.0218287037037037,0.0,0.0,400
0x7de76a449cf60ea3e111ff18b28e516d89532152,0.0,0.0,0.0,0.0,0.0052083333333333,0.0,0.0,400
0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,0.0,0.0,0.0,0.0,771.1769560185185,0.0,0.0,436
0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,0.0,0.0,0.0,0.0,0.5563078703703703,0.0,0.0,400
0x83ea74c67d393c6894c34c464657bda2183a2f1a,0.0,0.0,0.0,0.0,0.0125231481481481,0.0,0.0,400
0x8441fecef5cc6f697be2c4fc4a36feacede8df67,0.0,0.0,0.0,0.0,1554.4949652777775,0.0,0.0,436
0x854a873b8f9bfac36a5eb9c648e285a095a7478d,0.0,0.0,0.0,0.0,1.8636342592592592,0.0,0.0,400
0x8587d9f794f06d976c2ec1cfd523983b856f5ca9,0.0,0.0,0.0,0.0,0.0122222222222222,0.0,0.0,400
0x880a0af12da55df1197f41697c1a1b61670ed410,0.0,0.0,0.0,0.0,345.1046875,0.0,0.0,434
0x8aaece100580b749a20f8ce30338c4e0770b65ed,0.0,0.0,0.0,0.0,1218.7646064814817,0.0,0.0,436
0x8be38ea2b22b706aef313c2de81f7d179024dd30,0.0,0.0,0.0,0.0,953.9799537037036,0.0,0.0,436
0x8d900f213db5205c529aaba5d10e71a0ed2646db,0.0,0.0,0.0,0.0,20.451157407407408,0.0,0.0,402
0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,0.0,0.0,0.0,0.0,2.4069791666666664,0.0,0.0,400
0x93f0891bf71d8abed78e0de0885bd26355bb8b1d,0.0,0.0,0.0,0.0,0.0155671296296296,0.0,0.0,400
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,71.26742,0.0,13.021511226821668,0.0,426.4949537037037,71.26742,0.0,437
0x96bb4447a02b95f1d1e85374cffd565eb22ed2f8,0.0,0.0,0.0,0.0,3.0267824074074072,0.0,0.0,400
0x9a363adc5d382c04d36b09158286328f75672098,0.0095,0.0,0.0,0.0,465.1229398148148,0.0095,0.0,436
0x9ad1331c5b6c5a641acffb32719c66a80c6e1a17,0.0,0.0,0.0,0.0,0.0081018518518518,0.0,0.0,400
0x9ba0d85f71e145ccf15225e59631e5a883d5d74a,0.0,0.0,0.0,0.0,2862.0945023148147,0.0,0.0,436
0x9e6ec4e98793970a1307262ba68d37594e58cd78,0.0,0.0,0.0,0.0,49.24409722222222,0.0,0.0,404
0xa7e94d933eb0c439dda357f61244a485246e97b8,0.0,0.0,0.0,0.0,6.591435185185185,0.0,0.0,400
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,3581.0,0.0,100.32523874904638,0.0,2283.107349537037,3581.0,0.0,472
0xa98dc64bb42575efec7d1e4560c029231ce5da51,0.02,0.0,0.0,0.0,798.9468402777778,0.02,0.0,436
0xb271ff7090b39028eb6e711c3f89a3453d5861ee,0.0,0.0,0.0,0.0,0.9946527777777778,0.0,0.0,400
0xb475576594ae44e1f75f534f993cbb7673e4c8b6,0.0,0.0,0.0,0.0,530.0110532407407,0.0,0.0,436
0xb57297c5d02def954794e593db93d0a302e43e5c,0.0,0.0,0.0,0.0,277.93966435185183,0.0,0.0,427
0xbd4a00764217c13a246f86db58d74541a0c3972a,4296.0036,0.0,0.0,0.0,2306.2066435185184,4296.0036,0.0,479
0xc179d55f7e00e789915760f7d260a1bf6285278b,0.0,0.0,0.0,0.0,3.516388888888889,0.0,0.0,400
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,0.0,0.0,0.0,0.0,499.62416666666667,0.0,0.0,436
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,0.0,0.0,0.0,0.0,304.7073032407407,0.0,0.0,430
0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,0.0,0.0,0.0,0.0,13.636793981481482,0.0,0.0,401
0xcf0033bf27804640e5339e06443e208db5870dd2,0.0,0.0,0.0,0.0,0.8853240740740741,0.0,0.0,400
0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,0.0,0.0,0.0,0.0,0.0352199074074074,0.0,0.0,400
0xd1a3888fd8f490367c6104e10b4154427c02dd9c,0.0,0.0,0.0,0.0,6.1728125,0.0,0.0,400
0xd334d18fa6bada9a10f361bae42a019ce88a3c33,0.0,0.0,0.0,0.0,0.0687962962962963,0.0,0.0,400
0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,0.0,0.0,0.0,0.0,30.801828703703706,0.0,0.0,403
0xdde73df7bd4d704a89ad8421402701b3a460c6e9,0.3,0.0,0.0,0.0,1960.2441203703704,0.3,0.0,436
0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,0.0,0.0,0.0,0.0,0.0073842592592592,0.0,0.0,400
0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,0.0,0.0,0.0,0.0,147.7464699074074,0.0,0.0,414
0xebb8629e8a3ec86cf90cb7600264415640834483,0.0,0.0,0.0,0.0,480.7999884259259,0.0,0.0,436
0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,0.0,0.0,0.0,0.0,794.5903125,0.0,0.0,436
0xf10fd8921019615a856c1e95c7cd3632de34edc4,0.0,0.0,0.0,0.0,1534.059537037037,0.0,0.0,436
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,232.6475,0.0,0.0,0.0,1700.6502893518518,232.6475,0.0,438
0xf54f36bca969800fd7d63a68029561309938c09b,0.0,0.0,0.0,0.0,0.0072106481481481,0.0,0.0,400
0xf60304b534f74977e159b2e159e135475c245526,0.0,0.0,0.0,0.0,44.3583912037037,0.0,0.0,404
0xf67e8e5805835465f7eba988259db882ab726800,0.0,0.0,0.0,0.0,7.0886458333333335,0.0,0.0,400
0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,0.0,0.0,0.0,0.0,0.0028125,0.0,0.0,400
0xf80a8b9cfff0febf49914c269fb8aead4a22f847,0.0,0.0,0.0,0.0,0.6628356481481481,0.0,0.0,400
0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,0.0,0.0,0.0,0.0,0.2886689814814814,0.0,0.0,400
