wallet_id,total_deposited,total_borrowed,total_repaid,liquidation_count,activity_span_days,net_flow,repay_ratio,credit_score
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,2.2002139414592373e+20,0.0,0.0,0,124,2.2002139414592373e+20,0.0,512
0x000c8e2871750f458bf1de8ab528dda09bc95db6,1.5e+22,2.356e+21,2.356e+21,0,1,1.2644e+22,1.0,900
0x000cdb5d7a2cda2947603f2993f05db57e3197dc,7.132457629292885e+16,971000000.0,921516338.0,0,67,7.132457532192885e+16,0.9490384531410907,891
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,2.00272e+20,40000000.0,40108150.0,0,31,2.0027199999996e+20,1.002703749999975,903
0x000d0ccd6b0e27ce38018b1304ef4f2cd345b636,1000000000000000.0,0.0,0.0,0,1,1000000000000000.0,0.0,500
0x000dd5baf04ffe492508f5f45ac3d9374b193f57,1e+17,0.0,0.0,0,1,1e+17,0.0,500
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,2.8256901933637283e+17,879000000.0,501890779.0,0,81,2.8256901845737283e+17,0.5709792707622292,779
0x000df66a4ac5991f672ae2db1e8fc38f1e7d46d9,2.132617238514029e+18,0.0,0.0,0,21,2.132617238514029e+18,0.0,502
0x000e840a3122ec28d0c29321db172375cb049762,3.837084420447951e+20,216908607.0,217048025.0,0,27,3.837084420445782e+20,1.0006427499670356,902
0x000e9bd1d42999446d60ff60f1fb3afb13604202,1.811265598809861e+19,35000000.0,35002269.0,0,2,1.8112655988063609e+19,1.0000648285714,900
0x000eab293e332bd6e67018a9150e8807bfac3233,1.2e+18,0.0,0.0,0,1,1.2e+18,0.0,500
0x000f3b3cba440b4bd611d2ac4b6271400fb1e4e1,5.6e+19,0.0,0.0,0,1,5.6e+19,0.0,500
0x000f4432a40560bbff1b581a8b7aded8dab80026,9.284729019012137e+18,17600000000.0,17614321013.0,0,19,9.284729001412137e+18,1.0008136939204546,901
0x000f7f22bfc28d940d4b68e13213ab17cf107790,4.08263235352715e+25,3.431034019342126e+25,3.4316052331607702e+25,0,3,6.515983341850241e+24,1.000166484452041,900
0x000f908720f9ce164d90f4fc89459fab4442907f,1.5296965019179294e+21,7.935281590685303e+20,7.935551142167785e+20,0,2,7.361683428493992e+20,1.0000339687356272,900
0x000fbfec300959d0f2f327728a889c1f5de8e2df,5.93233163408689e+20,1.4e+20,1.4004910116409685e+20,0,9,4.5323316340868894e+20,1.0003507226006918,900
0x0011730224657eb527cf736039854c3a3f140e63,4.5e+21,7.39e+20,7.39e+20,0,1,3.761e+21,1.0,900
0x00120ea6fdbaf057eadc1bd149f957488444e92c,2.3675989569912272e+20,2608976.0,2608976.0,0,1,2.367598956991201e+20,0.9999999999996168,900
0x0012668072f7e0579caf7e047713d8b6d476d0db,3e+18,0.0,0.0,0,3,3e+18,0.0,500
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,1.1486621116412448e+22,4.923462755854999e+21,9.33385959030951e+20,0,63,6.563158360557449e+21,0.189579165176169,563
0x00130437654e7e86cbbeeaf34f4771df6a1fb45c,9.26e+16,0.0,0.0,0,1,9.26e+16,0.0,500
0x00133f29e7d424f4e5773532b3fc35d020e9c54e,2455392.0,0.0,0.0,0,7,2455392.0,0.0,500
0x0014dfac19477a83d7354e6eaac28642c1959398,1.6993360966012305e+20,18156827224.0,18162323503.0,0,31,1.6993360964196624e+20,1.0003027114226617,903
0x001589fe1923c2118f34e4277f2ef650fcbf0161,4.14069156227058e+21,9.433796318126906e+20,0.0,0,133,3.197311930457889e+21,0.0,313
0x00159370cbe576b765a7fb2e78582e0cb563d445,1.437821754944003e+21,4.7553367600059154e+20,0.0,0,21,9.622880789434115e+20,0.0,302
0x0015b3f0266cd7b1f4105cf8180d37e7bd0ccead,14127252.0,0.0,0.0,0,1,14127252.0,0.0,500
0x0016469a65facda9e86fd0ae0e9661128843c224,2.21e+16,5000000000000000.0,0.0,0,1,1.71e+16,0.0,300
0x0016dcd1d3c93067dce5bb30dc33258f36d33308,9.63e+16,0.0,0.0,0,1,9.63e+16,0.0,500
0x00183135585d70a523d61b2e43037a7138b36906,1.5304922101147493e+21,1.4200272528224158e+21,6.407402824712977e+17,0,51,1.104649572923335e+20,0.0004512168912235846,505
0x00184e8aa1e95f491f2d9601e12b540092160ded,1.0235e+20,6.1e+19,6.1e+19,0,1,4.135e+19,1.0,900
0x0018583d7654803d2c59467e10dec5f70bbe1851,260000000000460.0,0.0,0.0,0,23,260000000000460.0,0.0,502
0x001875a076b3cfe1c9535d76b0345c16e3d61118,2200000.0,0.0,0.0,0,6,2200000.0,0.0,500
0x0018d044b946ede86b43bb3b964a45772a5abeb9,1.462827654263013e+19,1121816.0,1121820.0,0,52,1.4628276542629007e+19,1.0000035656462378,905
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,0.0,79209353.0,158517071.0,0,15,-79209353.0,2.0012418356705677,801
0x0019bd9f6142943f3a03a8a62d0001a95213f555,1e+17,0.0,0.0,0,1,1e+17,0.0,500
0x001b024b98ee862aa01eea595c4c16a0213d2611,4.1189765583527866e+17,500000000.0,0.0,0,1,4.1189765533527866e+17,0.0,300
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,3.914713099487479e+19,234424601.0,234555105.0,0,24,3.914713099464037e+19,1.0005566992518802,902
0x001bc97d92e1a30b02d4e75be25f06063555d556,1.1484504979413797e+23,54452832761.0,54495849398.0,0,10,1.1484504979408351e+23,1.0007899797828481,901
0x001be549fa377710b9e59d57bbdf593ce1e379ca,6240750099327031.0,0.0,0.0,0,21,6240750099327031.0,0.0,502
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,2.0000000000000097e+18,0.0,0.0,0,10,2.0000000000000097e+18,0.0,501
0x001d2a3192a49e28cac0a7abcaa916648c62b982,6461144026105417.0,0.0,0.0,0,1,6461144026105417.0,0.0,500
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,1109087.0,0.0,0.0,0,1,1109087.0,0.0,500
0x001f96b7e19a54ae45f451b0148336504d03fdcf,18485.0,0.0,0.0,0,1,18485.0,0.0,500
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,9.189004126574749e+20,0.0,0.0,0,69,9.189004126574749e+20,0.0,506
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,23783.0,0.0,0.0,0,1,23783.0,0.0,500
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,1.1352405889685976e+18,0.0,0.0,0,7,1.1352405889685976e+18,0.0,500
0x00222d56e0509a5e9ab05c588c548290a5e9f876,4440486156185637.0,0.0,0.0,0,1,4440486156185637.0,0.0,500
0x002379916ac42a432f3b53f16782d33267debb4c,1.5e+18,0.0,0.0,0,1,1.5e+18,0.0,500
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,2200000.0,0.0,0.0,0,6,2200000.0,0.0,500
0x0023d9ffe7d793895c5da5833d56c737832ead2b,14997724.0,0.0,0.0,0,1,14997724.0,0.0,500
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,4999194.0,0.0,0.0,0,1,4999194.0,0.0,500
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,1.2625001510457944e+16,0.0,0.0,0,2,1.2625001510457944e+16,0.0,500
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,2.5e+16,0.0,0.0,0,1,2.5e+16,0.0,500
0x00246f7813397868b1beec56e1677efa47816dae,3.0379081544958256e+21,2.3568e+21,2.3593073098584406e+21,0,21,6.811081544958256e+20,1.001063861956229,902
0x0025a856d01a898bd52286d56c52323b13937b65,1e+17,0.0,0.0,0,1,1e+17,0.0,500
0x00261d225db379b3fc74cd0228d6f90582d39035,3.42e+16,5000000000000000.0,0.0,0,1,2.92e+16,0.0,300
0x00262ffcfda82b5582d1905ca05b849f196b0419,101169192.0,57074003.0,57090279.0,0,4,44095189.0,1.000285173619222,900
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,450246121481307.0,0.0,0.0,0,1,450246121481307.0,0.0,500
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,1851978.0,0.0,0.0,0,1,1851978.0,0.0,500
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,9.7e+16,0.0,0.0,0,1,9.7e+16,0.0,500
0x002775390698ef16589bb22bba37ae7906ae2f36,8.138977148594979e+19,6.820172016650169e+19,3.2017201665016986e+18,0,21,1.31880513194481e+19,0.0469448594358808,516
0x0027c6cd01364a3c5d29f72269b36dfe85628193,1880888.0,0.0,0.0,0,1,1880888.0,0.0,500
0x0027f7335d610f15b325baa5798414548720fcaa,2.0055276752177456e+17,1518992970.0,1519063995.0,0,2,2.005527660027816e+17,1.0000467579517496,900
0x00283b611db7844cb5677b311afd67c8e3078518,7200645.0,0.0,0.0,0,1,7200645.0,0.0,500
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,4.72e+16,0.0,0.0,0,1,4.72e+16,0.0,500
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,2.6e+18,0.0,0.0,0,4,2.6e+18,0.0,500
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,1107978.0,0.0,0.0,0,1,1107978.0,0.0,500
0x002aea16059a7d4bef638a03b61a9e80ef07e745,1.430619659525877e+21,6.743817858193418e+20,15406926.0,0,34,7.562378737065351e+20,2.2845999586541796e-14,503
0x002bb13a55bf4525f02717708dd4534ecc475193,3145177.0,0.0,0.0,0,1,3145177.0,0.0,500
0x002c77a71d54e6da4b28690fe1676752a74a67eb,1151220.0,0.0,0.0,0,1,1151220.0,0.0,500
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,1.000000000005134e+18,2726309.0,2726309.0,0,19,1.0000000000024077e+18,0.9999999999996333,901
0x002d2715b179d0db3e17cc28317a98f2f65e6884,7.932648299989014e+22,3.342662489293028e+22,8.000894335516522e+21,0,102,4.589985810695986e+22,0.23935693062474606,582
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,4674990964187967.0,0.0,0.0,0,1,4674990964187967.0,0.0,500
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,1.52000000000005e+22,4500000000.0,1380602617.0,0,129,1.5199999999995999e+22,0.3068005815555555,604
0x002de04d579930686698abab5f48bda0b24fb9fc,9.561601228095397e+21,42533281825.0,42583466718.0,0,81,9.561601228052864e+21,1.0011798970323165,908
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,2.1457e+22,2.5e+21,2.5e+21,0,1,1.8957000000000003e+22,1.0,900
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,15000000.0,0.0,0.0,0,1,15000000.0,0.0,500
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,12183.0,0.0,0.0,0,1,12183.0,0.0,500
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,3.8119796786499373e+21,1.500000000029125e+20,2509969106.0,0,106,3.661979678647025e+21,1.6733127373008433e-11,510
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,9.647786848111267e+21,4.95000000000615e+21,0.0,0,41,4.6977868481051167e+21,0.0,304
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,6764030347976762.0,0.0,0.0,0,1,6764030347976762.0,0.0,500
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,197000000.0,0.0,0.0,0,1,197000000.0,0.0,500
0x003094a91a3b5523bc601b221f80183bd347e9ae,2200000.0,0.0,0.0,0,6,2200000.0,0.0,500
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,165694780930095.0,0.0,0.0,0,1,165694780930095.0,0.0,500
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,9.440670629086128e+22,5.404812000007117e+22,5.417605170497536e+22,0,74,4.035858629079011e+22,1.002366996389588,907
0x0030de8f624d2b2513c6dbbff788bb109b80304d,512154521788658.0,0.0,0.0,0,1,512154521788658.0,0.0,500
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,32765593476.0,0.0,0.0,0,1,32765593476.0,0.0,500
0x0030ee334630838ea4dee0b4b6ecbc973529031f,4.145e+21,5.500000000038e+20,1806279483.0,0,75,3.5949999999961997e+21,3.2841445145227643e-12,507
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,1.0711849113594033e+18,0.0,0.0,0,1,1.0711849113594033e+18,0.0,500
0x00326e37cef76788f6b0cf643c94481d60bd3d58,3e+19,0.0,0.0,0,1,3e+19,0.0,500
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,2.0523579688830937e+24,3.7556284400034154e+24,4.338433215427062e+23,0,104,-1.7032704711203216e+24,0.11551816918883266,445
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,5.283732265103468e+25,3.49646e+25,3.500299846516112e+25,0,25,1.7872722651034681e+25,1.0010982097653376,902
0x0034d2a08772822866b08d2c585e5c8e25723760,4.76e+20,0.0,0.0,0,1,4.76e+20,0.0,500
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,1.4043899585496102e+21,3.332233623786781e+20,913894665.0,0,21,1.071166596170932e+21,2.742588810329096e-12,502
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,1e+19,0.0,0.0,0,1,1e+19,0.0,500
0x0036534c48a754163f0f446601f36bcfda840f57,6.764733088455185e+20,1.6500000000125e+20,1.5004200209250884e+20,0,13,5.1147330884426845e+20,0.9093454672204373,874
0x00368bb9dba2ee83f3553feae59710b9c3743e09,6.00961657610252e+20,5e+20,0.0,0,21,1.0096165761025206e+20,0.0,302
0x0036a2f1f6136bb9d7992f7def692126a279e702,3992596985892630.0,0.0,0.0,0,1,3992596985892630.0,0.0,500
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,1.8875272977127176e+21,2.020000000002401e+21,1.4002145576161924e+21,0,57,-1.3247270228968342e+20,0.6931755235715485,713
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,1.4036387132020115e+21,4.274986215513806e+20,4.311109504544958e+20,0,71,9.76140091650631e+20,1.0084499194172982,907
0x0037643e4ec2b622270676e9e7aa163b261cfb79,1843331.0,0.0,0.0,0,1,1843331.0,0.0,500
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,49613617892.0,0.0,0.0,0,41,49613617892.0,0.0,504
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,3.863706220943507e+19,6.304403429841318e+19,0.0,0,59,-2.4406972088978113e+19,0.0,205
0x0038281701bf3f51fdbb18903c6e18776780a9a1,1100000.0,0.0,0.0,0,1,1100000.0,0.0,500
0x00389de87cae34a6f89e13cc8225c4984add8b37,1.484552936699508e+24,1.258220767454138e+24,1423714851667.0,0,58,2.2633216924537004e+23,1.1315302437327591e-12,505
0x0039e71541bdc798d062346bce94230bf519bb72,3.25e+16,5000000000000000.0,0.0,0,1,2.75e+16,0.0,300
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,9.960000000008995e+21,0.0,0.0,0,3,9.960000000008995e+21,0.0,500
0x003a85c562730b196f7cba202a2515f2ff855736,3.977519507196101e+23,5.000000000323199e+21,5.000087055004989e+21,0,103,3.927519507192869e+23,1.0000174109363569,910
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,1.73e+21,885864724.0,886027497.0,0,3,1.7299999999991142e+21,1.000183744758753,900
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,2105972.0,0.0,0.0,0,6,2105972.0,0.0,500
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,4.036479248781379e+20,7.250002020928938e+19,0.0,0,80,3.311479046688485e+20,0.0,308
0x003b2816d976cebbf0cadec981ff59286b6d7f2f,141678625.0,0.0,0.0,0,1,141678625.0,0.0,500
0x003be39433bde975b12411fbc3025d49d813a84f,0.0,735469.0,0.0,0,1,-735469.0,0.0,200
0x003cb0842811db8d115e28f13048dd83db391dcb,1626066.0,0.0,0.0,0,1,1626066.0,0.0,500
0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,6308462378533841.0,0.0,0.0,0,1,6308462378533841.0,0.0,500
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,0.0,1705879701.0,3412015169.0,0,2,-1705879701.0,2.0001499326123926,800
0x003e9a119439ef34de3237034cee95675b01d5d4,1.246863390918914e+19,17349700000.0,14071128198.0,0,93,1.246863389183944e+19,0.8110300580413494,852
0x003ed65a094ef804c934f2427b601e03113882ff,200000000000000.0,0.0,0.0,0,1,200000000000000.0,0.0,500
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,1.0414436621635264e+21,5.1324982043722986e+20,1069320800.0,0,42,5.2819384172629656e+20,2.0834314156974502e-12,504
0x003f705c2e62e268891d8aa2724e32f2176dc963,1e+19,0.0,0.0,0,1,1e+19,0.0,500
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,2.0838286423165905e+21,17000000000.0,17023583187.0,0,32,2.0838286422995905e+21,1.0013872462941176,903
0x00405f7b768a9a6b81e8060a17f0550501acf6be,30081600471.0,7.740167788329321e+18,0.0,0,57,-7.740167758247721e+18,0.0,205
0x0040932d4c252856709b24dc406244392d3df400,9770602.0,0.0,0.0,0,1,9770602.0,0.0,500
0x0040daac32d83c78546ae36da42a496b28ab09e1,1.156e+21,0.0,0.0,0,62,1.156e+21,0.0,506
